"ID","ResponseId","mock_crime","sequence","crime_order","style","interviewer","st_1_conf","st_2_conf","st_3_conf","st_4_conf","st_1_reinf","st_2_reinf","st_3_reinf","confidence","motivation","interview_qual","interviewer_qual","self_assessment","age","gender","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","meta_Browser","meta_Version","meta_Operating System","meta_Resolution","consent","PID","entrance","pass_1","timing_mc2b_First Click","timing_mc2b_Last Click","timing_mc2b_Page Submit","timing_mc2b_Click Count","attention_b1","attention_b2","pass_2","timing_mc2a_First Click","timing_mc2a_Last Click","timing_mc2a_Page Submit","timing_mc2a_Click Count","pass_3","exit","attention_a1","attention_a2","pass_4","interview_statements_1","interview_statements_2","interview_statements_3","interview_statements_4","knowledge_before","new_info","strategy","strategy_free","change_strategy
","change_strategy_free","interview_adj_1","interview_adj_2","interview_adj_3","interview_adj_4","interview_adj_5","interview_adj_6","interviewer_adj_1","interviewer_adj_2","interviewer_adj_3","interviewer_adj_4","interviewer_adj_5","interviewer_adj_6","engagement","cond","interview_adj_2_R","interview_adj_4_R","interviewer_adj_2_R","interviewer_adj_3_R","interviewer_adj_6_R","time","detail","after","treatment"
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,1
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1
16,"o","MC_1","A B","MC_1 A B","standard","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,1
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1
17,"p","MC_2","B A","MC_2 B A","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1
18,"q","MC_1","B A","MC_1 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,1
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,1
19,"R","MC_1","B A","MC_1 B A","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,1
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,1,1,0,0
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,2,2,0,0
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,3,1,0,0
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,4,1,1,1
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,5,1,2,1
1,"R_5pPx16P1spaEPTE","MC_1","A B","MC_1 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,6,7,3.16666666666667,2.5,3.5,8,2,2021-06-24 17:13:59,2021-06-24 17:13:59,2,NA,100,0,1,2021-06-24 17:13:59,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"ultricies","vestibulum","consequat","malesuada",1,"Eu. Vestibulum! Ut rhoncus malesuada sodales placerat, ridiculus aenean magnis fringilla imperdiet atque et placerat.",1,"Platea accumsan dui interdum maecenas cursus. Tortor quam molestie interdum maecenas.",0.15,6.26,7.62,21,2,2,"Lacus consequat rhoncus dapibus? Potenti. Ultricies ab. Aliquam odio cursus per turpis. Eros vitae.",3.43,7.85,5.83,12,"At odio. Laoreet aliquam diam? Cras rutrum et fringilla lacus! Nec pharetra.",2,1,3,"Sed laoreet nullam. Ligula venenatis facilisis? Rhoncus laoreet? Nec faucibus blandit.",3,5,2,4,1,6,1,"Eleifend tortor integer arcu nullam iaculis primis. Nunc per! Accumsan? Proin rhoncus, primis.",1,"Vel, laoreet, natoque. Ab et? Metus orci aenean. Ac, purus ante arcu.",3,2,4,3,3,2,3,5,4,3,2,2,5,"MC2B",4,3,1,2,4,6,1,3,1
20,"s","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0
20,"s","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
20,"s","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0
20,"s","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1
20,"s","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1
